0.03225707	0.097689078	0.274720643	0.089889931	0.18753378	0.181107128	0.133521888	0
0.031126753	0.093702718	0.269106989	0.11971451	0.181157241	0.173301103	0.128621974	0
0.029871399	0.089371141	0.262240401	0.153130707	0.174077852	0.164856854	0.123196073	0
0.028503509	0.08473736	0.254189149	0.189806405	0.166365987	0.155858219	0.117298215	0
0.027036683	0.079847423	0.24503326	0.229377101	0.158098282	0.146394638	0.11098703	0
0.025485504	0.074749924	0.234863731	0.271449522	0.149356902	0.136560174	0.104325246	0
0.023865394	0.069495522	0.22378164	0.315605529	0.140228714	0.126452574	0.097379085	0
0.022192458	0.064136433	0.211897142	0.361406275	0.130804425	0.116172304	0.090217595	0
0.020483327	0.058725918	0.199328356	0.408396567	0.121177685	0.105821551	0.082911949	0
0.018754995	0.053317736	0.186200208	0.456109389	0.111444173	0.095503164	0.075534779	0
0.01702464	0.047965629	0.172643183	0.504070545	0.101700619	0.085319694	0.068159398	0
0.015309321	0.042722885	0.158792034	0.551803367	0.09204385	0.07537222	0.060859133	0
0.013626265	0.0376414	0.144784431	0.598833456	0.082569839	0.06575983	0.053706191	0
0.011992137	0.032771772	0.130759587	0.644693406	0.07337273	0.056577985	0.046771848	0
0.010423176	0.028162401	0.116856885	0.688927441	0.064543926	0.047917952	0.040125016	0
0.00893498	0.023859098	0.103214496	0.731095941	0.05617117	0.0398658	0.033831753	0
0.007542342	0.019904652	0.08996797	0.770779828	0.048337688	0.032501534	0.027954638	0
0.006259111	0.016338343	0.077248964	0.8075847	0.041121339	0.025898349	0.022552065	0
0.005098032	0.013195616	0.065183909	0.841144759	0.034593825	0.020121927	0.017677676	0
0.004070637	0.010507726	0.053892696	0.871126474	0.028820018	0.015229687	0.013379909	0
